Ano;Cod;Área;Grau_academico;Cod_IES;Nome_IES;Sigla_IES;Organização;Cat_adm;Cód_curso;Mod_Ensino;Cód_Municipio;Município;Sigla_UF;Concluintes_inscritos;Concluintes_participantes;Enade_faixa
2021;1602;Ciências Biol;Licenciatura;641;Universidade La Salle;UNILASALLE;Universidade;Privada (S.L);53469;Educação Presencial;4304606;Canoas;RS;4;4;4
2021;1601;Ciências Biol;Bacharelado;641;Universidade La Salle;UNILASALLE;Universidade;Privada (S.L);116886;Educação Presencial;4304606;Canoas;RS;9;9;3
2021;1602;Ciências Biol;Licenciatura;657;Faculdade De Formação De Professores De Serra Talhada;FAFOPST;Faculdade;Pública (Mun);112927;Educação Presencial;2613909;Serra Talhada;PE;9;7;2
2021;1602;Ciências Biol;Licenciatura;663;Universidade Salgado De Oliveira;UNIVERSO;Universidade;Privada (S.L);1204444;Educação a Distância;3304904;São Gonçalo;RJ;24;21;3
2021;1601;Ciências Biol;Bacharelado;664;Universidade Vila Velha;UVV;Universidade;Privada (C.L);56141;Educação Presencial;3205200;Vila Velha;ES;20;16;4
2021;1601;Ciências Biol;Bacharelado;665;Universidade De Taubaté;UNITAU;Universidade;Pública (Mun);15333;Educação Presencial;3554102;Taubaté;SP;19;16;4
2021;1602;Ciências Biol;Licenciatura;665;Universidade De Taubaté;UNITAU;Universidade;Pública (Mun);21450;Educação Presencial;3554102;Taubaté;SP;21;18;4
2021;1602;Ciências Biol;Licenciatura;665;Universidade De Taubaté;UNITAU;Universidade;Pública (Mun);1152580;Educação a Distância;3554102;Taubaté;SP;10;7;2
2021;1602;Ciências Biol;Licenciatura;666;Universidade Estadual De Feira De Santana;UEFS;Universidade;Pública (Est);15410;Educação Presencial;2910800;Feira de Santana;BA;64;53;4
2021;1601;Ciências Biol;Bacharelado;666;Universidade Estadual De Feira De Santana;UEFS;Universidade;Pública (Est);21114;Educação Presencial;2910800;Feira de Santana;BA;38;31;3
2021;1602;Ciências Biol;Licenciatura;669;Universidade Nilton Lins;UNINILTONLINS;Universidade;Privada (S.L);60980;Educação Presencial;1302603;Manaus;AM;41;37;2
2021;1601;Ciências Biol;Bacharelado;671;Universidade Anhanguera;UNIDERP;Universidade;Privada (C.L);315544;Educação Presencial;5002704;Campo Grande;MS;4;2;1
2021;1602;Ciências Biol;Licenciatura;674;Centro De Ensino Superior Do Vale São Francisco;CESVASF;Faculdade;Pública (Mun);113393;Educação Presencial;2601607;Belém do São Francisco;PE;7;7;2
2021;1602;Ciências Biol;Licenciatura;685;Faculdade Do Belo Jardim;FBJ;Faculdade;Pública (Mun);15706;Educação Presencial;2601706;Belo Jardim;PE;18;17;2
2021;1602;Ciências Biol;Licenciatura;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);20262;Educação Presencial;2933307;Vitória da Conquista;BA;38;34;4
2021;1602;Ciências Biol;Licenciatura;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);20270;Educação Presencial;2918001;Jequié;BA;55;53;3
2021;1601;Ciências Biol;Bacharelado;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);38881;Educação Presencial;2918001;Jequié;BA;17;14;3
2021;1602;Ciências Biol;Licenciatura;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);94641;Educação Presencial;2916401;Itapetinga;BA;15;14;3
2021;1601;Ciências Biol;Bacharelado;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);150052;Educação Presencial;2933307;Vitória da Conquista;BA;21;19;3
2021;1601;Ciências Biol;Bacharelado;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);150053;Educação Presencial;2916401;Itapetinga;BA;15;15;3
2021;1601;Ciências Biol;Bacharelado;693;Universidade Federal Do Estado Do Rio De Janeiro;UNIRIO;Universidade;Pública (Fed);15786;Educação Presencial;3304557;Rio de Janeiro;RJ;37;29;4
2021;1602;Ciências Biol;Licenciatura;693;Universidade Federal Do Estado Do Rio De Janeiro;UNIRIO;Universidade;Pública (Fed);100207;Educação Presencial;3304557;Rio de Janeiro;RJ;27;22;5
2021;1602;Ciências Biol;Licenciatura;693;Universidade Federal Do Estado Do Rio De Janeiro;UNIRIO;Universidade;Pública (Fed);1163653;Educação Presencial;3304557;Rio de Janeiro;RJ;22;18;5
2021;1602;Ciências Biol;Licenciatura;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);15831;Educação Presencial;5002704;Campo Grande;MS;54;42;3
2021;1602;Ciências Biol;Licenciatura;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);15863;Educação Presencial;5003207;Corumbá;MS;40;36;3
2021;1602;Ciências Biol;Licenciatura;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);15866;Educação Presencial;5008305;Três Lagoas;MS;32;32;3
2021;1602;Ciências Biol;Licenciatura;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);18381;Educação Presencial;5001102;Aquidauana;MS;33;29;3
2021;1601;Ciências Biol;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);315831;Educação Presencial;5002704;Campo Grande;MS;51;40;3
2021;1602;Ciências Biol;Licenciatura;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);1159054;Educação a Distância;5002704;Campo Grande;MS;15;11;2
2021;1602;Ciências Biol;Licenciatura;699;Fundação Universidade Federal De Rondônia;UNIR;Universidade;Pública (Fed);18363;Educação Presencial;1100205;Porto Velho;RO;10;7;3
2021;1601;Ciências Biol;Bacharelado;699;Fundação Universidade Federal De Rondônia;UNIR;Universidade;Pública (Fed);318363;Educação Presencial;1100205;Porto Velho;RO;9;7;3
2021;1602;Ciências Biol;Licenciatura;702;Faculdade  De Ciências E Tecnologia Professor Dirson Maciel De Barros;FADIMAB;Faculdade;Pública (Mun);104398;Educação Presencial;2606200;Goiana;PE;14;11;2
2021;1602;Ciências Biol;Licenciatura;705;Centro Universitário São José;UNISJ;Centro Universitário;Privada (S.L);47558;Educação Presencial;3304557;Rio de Janeiro;RJ;11;8;3
2021;1601;Ciências Biol;Bacharelado;705;Centro Universitário São José;UNISJ;Centro Universitário;Privada (S.L);347559;Educação Presencial;3304557;Rio de Janeiro;RJ;11;10;2
2021;1601;Ciências Biol;Bacharelado;707;Centro Universitário Central Paulista;UNICEP;Centro Universitário;Privada (C.L);368683;Educação Presencial;3548906;São Carlos;SP;10;7;2
2021;1602;Ciências Biol;Licenciatura;718;Universidade Potiguar;UNP;Universidade;Privada (C.L);16248;Educação Presencial;2408102;Natal;RN;18;18;3
2021;1601;Ciências Biol;Bacharelado;718;Universidade Potiguar;UNP;Universidade;Privada (C.L);1185411;Educação Presencial;2408102;Natal;RN;21;21;2
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);16269;Educação Presencial;5102504;Cáceres;MT;59;48;3
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);16275;Educação Presencial;5106257;Nova Xavantina;MT;49;39;2
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);16276;Educação Presencial;5100250;Alta Floresta;MT;39;28;3
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);58506;Educação Presencial;5107958;Tangará da Serra;MT;35;26;3
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);1382817;Educação a Distância;5102504;Cáceres;MT;21;17;1
2021;1602;Ciências Biol;Licenciatura;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);1436021;Educação Presencial;5103205;Colíder;MT;20;18;2
2021;1602;Ciências Biol;Licenciatura;727;Faculdade De Filosofia, Ciências E Letras Do Alto São Francisco;FASF;Faculdade;Privada (S.L);55756;Educação Presencial;3138807;Luz;MG;7;7;2
2021;1602;Ciências Biol;Licenciatura;730;Universidade Estadual De Ponta Grossa;UEPG;Universidade;Pública (Est);16389;Educação Presencial;4119905;Ponta Grossa;PR;36;29;3
2021;1601;Ciências Biol;Bacharelado;730;Universidade Estadual De Ponta Grossa;UEPG;Universidade;Pública (Est);60448;Educação Presencial;4119905;Ponta Grossa;PR;22;19;4
2021;1601;Ciências Biol;Bacharelado;736;Faculdade Pitágoras De Linhares;;Faculdade;Privada (C.L);320718;Educação Presencial;3203205;Linhares;ES;5;5;2
2021;1602;Ciências Biol;Licenciatura;738;Centro Universitário Teresa D'Ávila;FATEA;Centro Universitário;Privada (S.L);52756;Educação Presencial;3527207;Lorena;SP;17;15;4
2021;1601;Ciências Biol;Bacharelado;746;Universidade Regional Do Cariri;URCA;Universidade;Pública (Est);16591;Educação Presencial;2304202;Crato;CE;75;72;3
2021;1602;Ciências Biol;Licenciatura;746;Universidade Regional Do Cariri;URCA;Universidade;Pública (Est);1159666;Educação Presencial;2304202;Crato;CE;87;78;3
2021;1602;Ciências Biol;Licenciatura;746;Universidade Regional Do Cariri;URCA;Universidade;Pública (Est);1327518;Educação Presencial;2308401;Missão Velha;CE;52;47;2
2021;1602;Ciências Biol;Licenciatura;746;Universidade Regional Do Cariri;URCA;Universidade;Pública (Est);1327522;Educação Presencial;2302701;Campos Sales;CE;54;51;2
2021;1602;Ciências Biol;Licenciatura;753;Faculdade De Ciências Humanas Do Sertão Central;FACHUSC;Faculdade;Pública (Mun);111986;Educação Presencial;2612208;Salgueiro;PE;28;23;1
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19016;Educação Presencial;2210607;São Raimundo Nonato;PI;13;11;3
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19091;Educação Presencial;2207702;Parnaíba;PI;22;20;3
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19142;Educação Presencial;2208007;Picos;PI;17;17;3
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19146;Educação Presencial;2203909;Floriano;PI;21;19;1
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19152;Educação Presencial;2202208;Campo Maior;PI;31;26;3
2021;1602;Ciências Biol;Licenciatura;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);19195;Educação Presencial;2211001;Teresina;PI;23;21;3
2021;1601;Ciências Biol;Bacharelado;756;Universidade Estadual Do Piauí;UESPI;Universidade;Pública (Est);1263648;Educação Presencial;2211001;Teresina;PI;15;13;4
2021;1601;Ciências Biol;Bacharelado;789;Universidade Federal De Roraima;UFRR;Universidade;Pública (Fed);16897;Educação Presencial;1400100;Boa Vista;RR;8;6;3
2021;1602;Ciências Biol;Licenciatura;789;Universidade Federal De Roraima;UFRR;Universidade;Pública (Fed);118566;Educação Presencial;1400100;Boa Vista;RR;13;11;3
2021;1601;Ciências Biol;Bacharelado;794;Centro Universitário De Várzea Grande;UNIVAG;Centro Universitário;Privada (S.L);35878;Educação Presencial;5108402;Várzea Grande;MT;6;5;4
2021;1601;Ciências Biol;Bacharelado;830;Universidade Federal Do Amapá;UNIFAP;Universidade;Pública (Fed);44951;Educação Presencial;1600303;Macapá;AP;19;12;2
2021;1602;Ciências Biol;Licenciatura;830;Universidade Federal Do Amapá;UNIFAP;Universidade;Pública (Fed);344951;Educação Presencial;1600303;Macapá;AP;31;16;3
2021;1602;Ciências Biol;Licenciatura;830;Universidade Federal Do Amapá;UNIFAP;Universidade;Pública (Fed);1270468;Educação Presencial;1600501;Oiapoque;AP;32;27;2
2021;1601;Ciências Biol;Bacharelado;878;Centro Universitário Católica Do Leste De Minas Gerais;UNILESTE;Centro Universitário;Privada (S.L);115672;Educação Presencial;3131307;Ipatinga;MG;8;8;3
2021;1602;Ciências Biol;Licenciatura;952;Universidade Santa Cecília;UNISANTA;Universidade;Privada (S.L);17636;Educação Presencial;3548500;Santos;SP;10;2;3
2021;1601;Ciências Biol;Bacharelado;952;Universidade Santa Cecília;UNISANTA;Universidade;Privada (S.L);317636;Educação Presencial;3548500;Santos;SP;34;26;3
2021;1602;Ciências Biol;Licenciatura;953;Universidade Metropolitana De Santos;UNIMES;Universidade;Privada (S.L);100742;Educação a Distância;3548500;Santos;SP;83;63;2
2021;1602;Ciências Biol;Licenciatura;989;Escola Superior Em Meio Ambiente;ESMA;Faculdade;Privada (S.L);17913;Educação Presencial;3130309;Iguatama;MG;2;2;2
2021;1601;Ciências Biol;Bacharelado;1027;Universidade Estadual Do Norte Fluminense Darcy Ribeiro;UENF;Universidade;Pública (Est);17727;Educação Presencial;3301009;Campos dos Goytacazes;RJ;41;38;4
2021;1602;Ciências Biol;Licenciatura;1027;Universidade Estadual Do Norte Fluminense Darcy Ribeiro;UENF;Universidade;Pública (Est);21971;Educação Presencial;3301009;Campos dos Goytacazes;RJ;17;16;4
2021;1602;Ciências Biol;Licenciatura;1027;Universidade Estadual Do Norte Fluminense Darcy Ribeiro;UENF;Universidade;Pública (Est);58074;Educação a Distância;3301009;Campos dos Goytacazes;RJ;191;162;3
2021;1602;Ciências Biol;Licenciatura;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);45711;Educação Presencial;5003306;Coxim;MS;12;11;3
2021;1602;Ciências Biol;Licenciatura;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);45713;Educação Presencial;5004700;Ivinhema;MS;12;12;2
2021;1602;Ciências Biol;Licenciatura;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);45715;Educação Presencial;5005681;Mundo Novo;MS;27;22;2
2021;1602;Ciências Biol;Licenciatura;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);50933;Educação Presencial;5003702;Dourados;MS;21;15;3
2021;1601;Ciências Biol;Bacharelado;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);1190630;Educação Presencial;5004700;Ivinhema;MS;5;5;3
2021;1601;Ciências Biol;Bacharelado;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);1190631;Educação Presencial;5003702;Dourados;MS;27;25;2
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);11660;Educação Presencial;3134202;Ituiutaba;MG;8;8;2
2021;1601;Ciências Biol;Bacharelado;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);50948;Educação Presencial;3147907;Passos;MG;24;19;2
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);60538;Educação Presencial;3113305;Carangola;MG;30;23;4
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);64552;Educação Presencial;3147907;Passos;MG;49;42;3
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);67813;Educação Presencial;3122306;Divinópolis;MG;19;17;3
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);85136;Educação Presencial;3129806;Ibirité;MG;79;60;3
2021;1602;Ciências Biol;Licenciatura;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);104802;Educação Presencial;3169901;Ubá;MG;26;19;4
2021;1602;Ciências Biol;Licenciatura;1041;Universidade Do Vale Do Taquari;UNIVATES;Universidade;Privada (S.L);51072;Educação Presencial;4311403;Lajeado;RS;10;10;4
2021;1601;Ciências Biol;Bacharelado;1041;Universidade Do Vale Do Taquari;UNIVATES;Universidade;Privada (S.L);1138069;Educação Presencial;4311403;Lajeado;RS;12;12;4
2021;1602;Ciências Biol;Licenciatura;1041;Universidade Do Vale Do Taquari;UNIVATES;Universidade;Privada (S.L);1419766;Educação a Distância;4311403;Lajeado;RS;11;10;4
2021;1601;Ciências Biol;Bacharelado;1042;Universidade Positivo;UP;Universidade;Privada (C.L);320326;Educação Presencial;4106902;Curitiba;PR;3;2;3
2021;1602;Ciências Biol;Licenciatura;1043;Centro Universitário Da Fundação Herminio Ometto;FHO;Centro Universitário;Privada (S.L);14856;Educação Presencial;3503307;Araras;SP;100;51;4
2021;1601;Ciências Biol;Bacharelado;1043;Centro Universitário Da Fundação Herminio Ometto;FHO;Centro Universitário;Privada (S.L);314856;Educação Presencial;3503307;Araras;SP;53;43;3
2021;1602;Ciências Biol;Licenciatura;1082;Instituto Federal De Educação, Ciência E Tecnologia Do Rio Grande Do Norte;IFRN;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);123778;Educação Presencial;2407203;Macau;RN;68;57;2
2021;1602;Ciências Biol;Licenciatura;1087;Centro Universitário Aparício Carvalho;;Centro Universitário;Privada (C.L);80254;Educação Presencial;1100205;Porto Velho;RO;13;9;3
2021;1602;Ciências Biol;Licenciatura;1120;Instituto Federal De Educação, Ciência E Tecnologia Fluminense;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1159013;Educação Presencial;3300704;Cabo Frio;RJ;30;22;4
2021;1602;Ciências Biol;Licenciatura;1125;Faculdades Integradas Espírita;FIES;Faculdade;Privada (S.L);15192;Educação Presencial;4106902;Curitiba;PR;7;6;3
2021;1602;Ciências Biol;Licenciatura;1126;Universidade Estadual Do Centro Oeste;UNICENTRO;Universidade;Pública (Est);18496;Educação Presencial;4109401;Guarapuava;PR;27;18;4
2021;1601;Ciências Biol;Bacharelado;1126;Universidade Estadual Do Centro Oeste;UNICENTRO;Universidade;Pública (Est);1303607;Educação Presencial;4109401;Guarapuava;PR;16;15;4
2021;1601;Ciências Biol;Bacharelado;1149;Centro Universitário Nossa Senhora Do Patrocínio;CEUNSP;Centro Universitário;Privada (C.L);1184181;Educação Presencial;3523909;Itu;SP;25;23;2
2021;1602;Ciências Biol;Licenciatura;1166;Instituto Federal De Educação, Ciência E Tecnologia  Da Paraíba;IFPB;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1341255;Educação Presencial;2503209;Cabedelo;PB;27;23;3
2021;1601;Ciências Biol;Bacharelado;1173;Faculdade Anhanguera De Brasília;;Faculdade;Privada (C.L);353459;Educação Presencial;5300108;Brasília;DF;24;21;3
2021;1601;Ciências Biol;Bacharelado;1185;Centro Universitário Jorge Amado;UNIJORGE;Centro Universitário;Privada (C.L);1111485;Educação Presencial;2927408;Salvador;BA;18;8;4
2021;1601;Ciências Biol;Bacharelado;1187;Centro Universitário Módulo;MÓDULO;Centro Universitário;Privada (C.L);356744;Educação Presencial;3510500;Caraguatatuba;SP;27;21;2
2021;1601;Ciências Biol;Bacharelado;1192;Faculdade De Ciências Da Saúde De São Paulo;FACIS;Faculdade;Privada (C.L);95329;Educação Presencial;3550308;São Paulo;SP;6;4;1
